verb,verb_compound,morph_case,classification2,sentence_id,head_id,head_loc,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,is_org,is_abstract
märkima,,el,loc,398834,620361,20,keskus,keskusest,"Turul valitsev nõudlus ühtse paketi järele muudab vältimatult turvatarkvaratööstust ning jaemüük hakkab kaduma , märkis Carey Nachenberg Symanteci viiruseuuringute keskusest .",,,,yes,,,,,,
märkima,,el,loc,6709175,10793750,18,tennisetiim,tennisetiimist,"Pooleaastase vigastuspausi ametlikuks vormistamiseks on dr Madis Rahu usinalt ingliskeelseid formulare täitnud , märgib Jaak Kanepi Kanepi tennisetiimist .",,,,yes,The phrase 'tennisetiimist' indicates the place associated with an entity and is classified as adverbial of place.,,,,,
märkima,,el,loc,2691581,4317638,24,põllumajandusministeerium,põllumajandusministeeriumist,""" Koolisöökla tunnustamine on sisuliselt menetlus , mis kinnitab , et koolis on tingimused lastele ohutu koolitoidu pakkumiseks , "" märkis Maris Lehtmets põllumajandusministeeriumist .",,location,ORG,yes,,,,,,
määrama,,in,UNK,10164043,16307792,9,riisumine,riisumises,Tallinna linnakohus määras eile Eesti kõigis kolmes kohtuinstantsis riisumises ja ametiseisundi kuritarvitamises süüdi jäänud meediategelase Kalle Mälbergi kriminaalhooldaja järelevalve alla .,,,,no,"The phrase 'riisumises' indicates involvement or participation in an activity, not a location, so it is not adverbial of place.",no,no,no,no,no
määrama,,in,UNK,12125431,19413409,21,gradatsioon,gradatsioonis,"Võib-olla oli see nõukogude ajal , kui teater hoolitses näitleja perspektiivi eest , näitleja arengu eest , ja määras talle gradatsioonis rolle .",,,,no,"The phrase 'gradatsioonis' refers to gradations or levels and does not indicate location, so it is not an adverbial of place.",no,no,no,no,no
määrama,,in,UNK,5848537,9385385,4,alkoholijoove,alkoholijoobes,Sõiduki juhtimise eest alkoholijoobes määras politsei talle karistuseks 13 500 krooni trahvi .,,state,,no,"The phrase 'alkoholijoobes' is not an adverbial of place as it refers to a state or condition, not a location.",no,no,no,no,no
määrama,,in,UNK,12327582,19737311,13,mask,maskis,Ent Tallinnas võttis Rahvusvahelise Vehklemisliidu vaatleja vastu kummalise otsuse : määras vanas maskis vehelnutele karistustorke . ”,,,,no,"The phrase 'maskis' refers to being in a mask, which is a state or condition rather than a location, so it is not an adverbial of place.",no,no,no,no,no
määrama,,in,UNK,6920719,11124154,8,senine,senises,"Valga linnale eraldatud 2,4 miljoni krooni eest senises määras toetusi maksta pole võimalik .",,,,no,"The phrase 'senises' describes a condition or manner (previous state), not a physical place, so it is not classified as an adverbial of place.",no,no,no,no,no
määrama,,in,loc,2074516,3310177,2,seadus,seaduses,"Praeguses seaduses määrab üht koefitsienti Riigikogu , kahte valitsus .",,,,yes,The word 'seaduses' indicates a location within a legal framework and qualifies as an adverbial of place.,,,,,
määrama,,in,loc,9296112,14933506,12,rakk,rakkudes,"“ Looduses valitseb kindel kord , mis määrab keerukate molekulide käitumise rakkudes , seega polnud varajastel eluvormidel nende kontrollimiseks ehk üldse geene vaja .",,,,yes,"The phrase 'rakkudes' refers to being located within cells, which indicates a place, so it is classified as an adverbial of place.",,,,,
määrama,,in,loc,11162017,17880111,2,keel,keeles,"Eesti keeles määrab tihti verb ehk tegusõna , missuguses vormis on teised temaga seotud sõnad lauses .",,,,yes,,,,,,
määrama,,in,loc,7024396,11283570,16,looduskaitse,looduskaitses,Auhinna määrab Maailma Looduse Fondi ( WWF ) Rootsi nõukogu igal aastal märkimisväärsete teenete eest looduskaitses ja sellega kaasneb rahaline toetus 50 000 Rootsi krooni .,,,,no,The phrase 'looduskaitses' is not an adverbial of place because it refers to the domain or field of activity (conservation) rather than a location.,no,no,no,no,yes
määrama,,in,loc,2142044,3421698,15,partei,parteis,""" Need tulemused ei ole võrreldavad valimistulemustega , kus palju määrab populaarsete juhtpoliitikute hulk parteis , kuid küsitlus näitab selgelt erakondade populaarsuse langust , "" märkis Saar .",,alive,,yes,,,,,,
nihkuma,,all,UNK,8262062,13254319,16,dokfilm,dokfilmile,Filmikriitik  Karlo Fungi  sõnul on seekordse festivali kese nihkunud etnoloogiliselt materjalilt rohkem isikupärasele ja uurimuslikule dokfilmile .,,,,no,The phrase 'dokfilmile' is not an adverbial of place because it denotes the topic (documentary film) rather than a location.,no,no,no,no,no
nihkuma,,all,UNK,5520805,8851397,17,liitmine,liitmisele,"Sestap ei ole üllatav , et viimase paarikümne aasta jooksul on teadlaste pilgud nihkunud hoopis inimese liitmisele kaamerate , mikrofonide ja nendega ühendatud arvutiga .",,,,no,"The phrase 'liitmisele' refers to an action or process, not a place, hence it is not adverbial of place.",no,no,no,no,no
nihkuma,,all,UNK,283748,447397,9,see,sellele,Uus KES tuuakse sisse tavaliselt enne kui DK sellele nihkub .,,,,no,"The phrase 'sellele' refers to something abstract and not to a specific location, so it is not adverbial of place.",no,no,no,no,no
nihkuma,,all,UNK,17743948,27097207,16,nihkumine,nihkumisele,"Kui oled teatud aastal sündinud , siis sinu pensioniiga kuue kuu võrra nihkub vastavalt sünniaasta nihkumisele .",,,,no,"The phrase 'nihkumisele' refers to a shift or movement, not a place.",no,no,no,no,no
nihkuma,,all,loc,15865440,24693342,24,rannik,rannikule,"Tõenäoliselt nii see oli , et soomalsed teadsid rohkem , st kui minnakse Lääne koordinaatide peale , siis see asi nihkub natukene Eesti rannikule lähemale .",,location,,yes,,,,,,
nihkuma,,all,loc,7227674,11625147,6,teater,teatrile,Nüüd on rõhuasetus nihkunud kontserdilt teatrile .,,,,yes,,,,,,
nihkuma,,all,loc,4287123,6897608,6,medalivõitja,medalivõitjatele,Sealt alates nihkus Mellisa juba medalivõitjatele lähemale .,,alive,,yes,,,,,,
nihkuma,,all,loc,9820227,15756742,24,serv,servale,"Kooliklassik Ostrovski kui eesti teatri lähimineviku jaoks täiesti unustatud autor , kelle kättesaadavad tõlkedki lootusetult anakronistlikud , on meie kontekstis nihkunud kuhugi perifeeria servale .",,,,yes,,,,,,
nihkuma,,all,loc,4262197,6857904,25,koht,kohale,"TALLINN , 19. aprill ( EPLO ) - NBA põhihooaja eelviimane mängupäev ei andnud veel kõigile küsimustele vastuseid , idakonverentsi tabeli keskpaigas nihkus viiendale kohale lähemale Washington Wizards , võites kodus Milwaukee Bucksi 116 : 103.",,,,yes,,,,,,
nägema,,all,UNK,4432846,7128530,19,klass,klassile,Kehalise kasvatuse ainekava ( mis on täitmiseks kohustuslik dokument ) näeb suusatamisoskuste omandamise ette juba 1.-3. klassile .,,,,no,"The phrase 'klassile' specifies the intended group (students in 1-3rd class), not a physical location, so it was not classified as an adverbial of place.",no,no,no,no,no
nägema,,all,UNK,2969394,4763137,12,juhus,juhusele,"Paljud olulised välismaal avaldatud raamatud näevad eesti keeles ilmavalgust ainult tänu juhusele , reeglina üldse mitte .",,,,no,"The phrase 'juhusele' refers to chance and not a physical place, so it is not an adverbial of place.",no,no,no,no,no
nägema,,all,UNK,11140897,17846544,25,olümpiavõit,olümpiavõidule,"Göteborgi Euroopa meistrivõistluste medalite jagamist jälgis Värnik eelmisel kolmapäeval kodus diivanilt ning tunnistas , et läks närvi , kui nägi norralast Andreas Thorkildsenit oma olümpiavõidule ka Euroopa meistritiitlit lisamas .",,,,no,"The phrase 'olümpiavõidule' refers to a figurative goal or achievement, not a physical location, so it is not an adverbial of place.",no,no,no,no,no
nägema,,all,UNK,1590868,2531199,5,kogemus,kogemusele,Vaatamata juba mitmete suurnäituste kogemusele pole nii läbimõeldud kuraatoriprojekti tükk aega näinud .,,,,no,The phrase 'kogemusele' is not an adverbial of place because it pertains to experience rather than indicating a location or spatial reference.,no,no,no,no,no
nägema,,all,UNK,2759906,4426299,6,inimõigus,inimõigustele,Amnesty International näeb nendes muudatustes inimõigustele ja vabadusele tõsist ohtu .,,,,no,"The phrase 'inimõigustele' refers to human rights and is directional or figurative rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
nägema,,all,loc,6735126,10834504,6,kliendibaas,kliendibaasile,""" Erilist ohtu EMT oma kliendibaasile ei näe . """,,,,yes,,,,,,
nägema,,all,loc,3470998,5589144,3,Ummelas,Ummelasele,Näen ka Ummelasele väärikat tööd ja tema oskustele jõukohast rakendust .,,,,yes,,,,,,
nägema,,all,loc,2740745,4396085,12,kohtumine,kohtumistele,"Üks põhjus lisaks oma julgeolekuhuvidele on kindlasti see , et tänu kohtumistele president Lennart Meriga nägid nad Eestis läände kuuluvat demo-kraatlikku riiki haritud rahvaga .",,event,,yes,,,,,,
nägema,,all,loc,1092117,1735510,6,kanal,kanalitele,Telekast näeb lisaks kõigile Eesti kanalitele ka nelja SAT-i programmi .,,,,yes,,,,,,
nägema,,all,loc,1818127,2893830,15,korrus,korrusele,"Kohta , kus pomm seisis , tekkis 20-sentimeetrise läbimõõduga auk , kust nägi alumisele korrusele .",,,,yes,,,,,,
olema,alles,el,UNK,4553,7793,9,joonistus,joonistusest,"Lõpuks oled end kulmudeni täis tätoveerinud ning algsest joonistusest pole midagi alles , ” sõnab Ülle .",,,,no,"The phrase 'joonistusest' refers to something originating from a drawing, not a location, so it is not classified as an adverbial of place.",no,no,no,no,no
olema,alles,el,UNK,1407174,2237994,4,kraam,kraamist,"300 pudelist kangemast kraamist , millega kuni aastavahetuseni peab jätkuma , oli enamik veel alles .",,,,no,"The phrase 'kraamist' refers to 'stuff' or 'goods' and does not indicate a specific location or place, so it is classified as 'no'.",no,no,no,no,no
olema,alles,el,UNK,13024337,20838449,14,mahtuvus,mahtuvusest,"« Omast kogemusest ütlen : sügisel akut kontrollides näitas tester , et selle mahtuvusest on tubli pool veel alles .",,,,no,"The phrase 'mahtuvusest' refers to capacity, which is not a place or a location, so it is not adverbial of place.",no,no,no,no,no
olema,alles,el,UNK,4361902,7016989,16,kilomeeter,kilomeetrist,"Kukk ütles Mõõdukate fraktsiooni juhtide Andres Tarandi ja Mihkel Pärnoja arupärimisele vastates , et 7,6 kilomeetrist Haapsalu-Rohuküla raudteest on alles ainult 1,1 kilomeetrit Haapsalu külje all .",,,,no,"The phrase 'kilomeetrist' refers to a measurement of distance but does not indicate a specific location, so it is not an adverbial of place.",no,no,no,no,no
olema,alles,el,UNK,8304806,13312347,10,lahendus,lahendustest,"Loodan , et vähemalt lehekülgede haldajatel on varasemaist visuaalsetest lahendustest koopiad alles .",,,,no,The phrase 'lahendustest' was classified as 'no' because it refers to 'solutions' and does not indicate a place.,no,no,no,no,no
olema,alles,el,loc,784953,1251445,8,ehitis,ehitisest,"Kuid nagu nüüd selgus , on võimsast ehitisest siiski suur osa alles .",,location,,yes,,,,,,
olema,alles,el,loc,12497331,20003686,2,tänav,tänavatest,"Keskaegsetest tänavatest on Raidi andmeil peaaegu kõik alles , nende ajaloolised nimedki on tuvastatud .",,location,,yes,,,,,,
olema,alles,el,loc,8055622,12928677,19,aktsiaportfell,aktsiaportfellist,"Vaadates Vähi nukrat juttu Päevalehes , võib karta , et Valga AB Grupile augustis kuulunud 30 miljoni kroonisest aktsiaportfellist on alles vaid riismed .",,,,yes,,,,,,
olema,alles,el,loc,7501659,12043322,1,mina,Minust,"Minust on alles ainult hääl , kuid seegi kuuluks nagu kellelegi teisele .",,,,yes,,,,,,
olema,alles,el,loc,13423171,21469588,11,Tšernobõl,Tšernobõlist,"Fondi ühe asutajaliikme , Euroülikooli rektori Jüri Martini sõnul on Tšernobõlist 1986 . aasta aprillis lendund 500-tonnise radioaktiivse tolmupilve tagajärjed Eestis seni alles .",,location,,yes,,,,,,
olema,vaja,abl,UNK,6674898,10739644,19,oma,omalt,"Uued üldtingimused kohalduvad kõigi sellel hetkel kehtivate liitumislepingute suhtes , seega rakenduvad uued üldtingimused kliendi suhtes automaatselt ning omalt poolt pole kliendil vaja täiendavaid toiminguid ette võtta , teatas Radiolinja .",,,,no,"The phrase 'omalt' indicates a perspective or ownership, not a specific location, so it is not classified as an adverbial of place.",no,no,no,no,no
olema,vaja,abl,UNK,12134145,19427566,5,paremus,paremuselt,Viimase ringi järel polnud paremuselt teisi katseid aga enam vaja mõõta Alekna lajatas eelviimase heitjana päeva pikima kaare 69.30.,,,,no,"The phrase 'paremuselt' indicates a comparative quality and not a location, so it is not adverbial of place.",no,no,no,no,no
olema,vaja,abl,UNK,12913738,20656251,10,jumal,jumalalt,"Aga selleks , et musitseerida , selleks on ilmselt jumalalt vaja teatud asju , neid õppida ei saa .",,,,no,"The phrase 'jumalalt' refers to a source or origin (from God) and not a physical location, so it is not classified as adverbial of place.",no,no,no,no,no
olema,vaja,abl,UNK,17338377,26608152,8,tuletõrje,tuletõrjelt,"Sauna paigaldamiseks linnakorteri vannituppa pole vaja erilube tuletõrjelt ega tervisekaitseinspektsioonilt , piisab majaühistuga või elamut haldava firmaga kooskõlastamisest .",,,,no,"The phrase 'tuletõrjelt' refers to the source of the permits, not a location, so it is not an adverbial of place.",no,no,no,no,no
olema,vaja,abl,loc,8053511,12925404,4,haigla,haiglalt,"“ Kuigi sellelt haiglalt siin oleks vaja õppida , nad on täitsa profid , neil on kord . ”",,location,,yes,,,,,,
olema,vaja,abl,loc,21064846,29901195,8,kõrgem,kõrgemalt,tyyp_bi_tln: aga selleks on vaja abi kõrgemalt poolt,,,,yes,,,,,,
olema,vaja,abl,loc,2167887,3462968,12,kõnnitee,kõnniteelt,"Reedest alates on kõige keerulisem linnas liikuda jalakäijatel , sest puhastatud kõnniteelt üle autotee pääsemiseks on vaja ületada sopaväli .",,location,,yes,,,,,,
olema,vaja,abl,loc,10420078,16715551,9,sadam,Sadamalt,"Madseni sõnul tuleb kogu investeering välismaalt , Tallinna Sadamalt on vaid vaja luba viljakaide kasutamiseks .",,location,ORG,yes,,,,,,
otsima,,all,UNK,12421830,19889175,6,1260000.,1 260 000-le,Arnold Õun ehk Jüri otsib 1 260 000-le oma seiklusrikkast elust rääkivale tähemärgile kirjastajat,,,,no,"The phrase '1 260 000-le' refers to a number of characters and not a place, so it is not an adverbial of place.",no,no,no,no,no
otsima,,all,UNK,231124,371339,5,AIDS,AIDS-ile,"Suurim neist otsib ravimit AIDS-ile , samuti tegeletakse aktsiaturgude ennustamise probleemidega .",,state,,no,'AIDS-ile' was classified as 'no' because it specifies a target (disease) rather than a physical location.,no,no,no,no,no
otsima,,all,UNK,13907067,22177589,3,grillvorst,grillvorstile,"Kes traditsioonilisele grillvorstile vaheldust otsib , võiks proovida Oskar Lihatööstuse uudistoodet Tootsi Rosinavorsti ( II koht ) .",,,,no,"'grillvorstile' was classified as 'no' because it refers to an object, not a place.",no,no,no,no,no
otsima,,all,UNK,18856697,28477328,13,kahanemine,kahanemisele,"“ Tööstuskaupade müügi vähenemist põhjustab kindlasti riigipiir , ” otsib Gross turu kahanemisele põhjust .",,,,no,"The phrase 'kahanemisele' refers to a concept of reduction or decline rather than specifying a physical location, so it is not classified as an adverbial of place.",no,no,no,no,no
otsima,,all,UNK,2470971,3961689,9,lauluhääl,lauluhäälele,Rakvere teatri näitleja Eva Püssa otsib samal ajal lauluhäälele õiget kõrgust .,,,,no,"Classified as 'no' because 'lauluhäälele' refers to the target object of the search, not a location.",no,no,no,no,no
otsima,,all,loc,12300028,19690806,4,Prantsusmaa,Prantsusmaale,"Britt otsib teed Prantsusmaale , temast kiirgab puhast abivalmidust .",,location,LOC,yes,,,,,,
otsima,,all,loc,2851748,4573257,9,meediaäri,meediaärile,"Lisaks levivad kuuldused , et Kalev otsib oma meediaärile juhti , keda võib tinglikult nimetada peatoimetajaks .",,,,yes,,,,,,
otsima,,all,loc,12551825,20087949,5,külaline,külalistele,"Viiekorruselise hotelli juhataja otsis külalistele kaua tervete akende ja mööbliga tuba ning pakkus pärast välisukse võtit kaasa : “ Ma tahan rahvasaadikuga kohtuma minna , siis te ei pea mind ootama ” .",,alive,,yes,,,,,,
otsima,,all,loc,1367095,2173557,9,ilves,Ilvesele,"Eerik-Niiles tundis end puudutatuna , kuivõrd maja otsis Ilvesele ju firma , milles tema koos vennaga osanik , lõpuks aga ostis vend hoone eraisikuna .",,alive,,yes,,,,,,
otsima,,all,loc,1724755,2744724,4,kosilastelektroonikatehas,kosilastelektroonikatehasele,Jaak Tamm otsib kosilastelektroonikatehasele,,,,yes,,,,,,
panema,,abl,UNK,988140,1573931,5,sattunu,sattunult,Eesti maadleja pani kaotusseisu sattunult prantslase Ghani Yalouzi ühe võttega puhtalt õlgadele .,,alive,,no,"The phrase 'sattunult' refers to a state or condition and does not indicate a place, so it is not an adverbial of place.",no,no,no,no,no
panema,,abl,UNK,5798307,9303585,5,harvanähtava,harvanähtavalt,Tippsõudjad panid Emajõe kaldapealsed harvanähtavalt ja publikurohkelt kihama .,,,,no,"The phrase 'harvanähtavalt' describes the manner of an action, not a physical location, so it is not adverbial of place.",no,no,no,no,no
panema,,abl,UNK,1709949,2721755,4,viks,viksilt,Valentina paneb nime viksilt kirja .,,,,no,"It was classified as 'no' because 'viksilt' describes the manner in which the name is written, not a location.",no,no,no,no,no
panema,,abl,UNK,11812642,18905396,10,pakitu,pakitult,« Tegelikult panevad inimesed oma vanad katkised sukkpüksid ilusasti pakitult meie kasti .,,,,no,"The phrase 'pakitult' describes the condition or manner in which something is packed, not a physical location, so it is not classified as an adverbial of place.",no,no,no,no,no
panema,,abl,UNK,15400130,24057193,13,punkt-punkt,punkt-punktilt,Lp. Volado on nüüd nii lahke ja paneb kaalukad argumendid liitumise poolt punkt-punktilt kirja .,,,,no,"The phrase 'punkt-punktilt' refers to a manner or method rather than a physical location, so it is not an adverbial of place.",no,no,no,no,no
panema,,abl,loc,3212497,5160231,10,lauluväljak,lauluväljakult,"Punkti televisoooni otseülekannetele paneb XXIV üldlaulupeo II kontsert Tallinna lauluväljakult , mis algab pühapäeval , 4.juulil kell 13 ja kus esinevad kooriliikide ühendkoorid ning puhkpilliorkestrid .",,location,,yes,,,,,,
panema,,abl,loc,10058046,16133326,7,ekskursioon,ekskursioonilt,Suvepäevalistele kaetud piknikulaud kõrgel paekaldal paneb ekskursioonilt saabujad ahhetama .,,,,yes,,,,,,
panema,,abl,loc,13844943,22076051,8,soomlane,soomlastelt,« Nii et ma panin taustamuusika pihta soomlastelt . »,,alive,,yes,,,,,,
panema,,abl,loc,20428541,29595081,5,Storm,Storm-ilt,Armas_plika: ma saab Storm-ilt pan-i,,,,yes,,,,,,
panema,,abl,loc,7010709,11262196,21,Vormsi,Vormsilt,"Kui tüdruk sealt ära läks , otsustas Tootmaa , et tema sinna Tallinna enam tööle ei lähe , ja pani Vormsilt otse üle Hiiumaa Saaremaale .",,location,LOC,yes,,,,,,
poseerima,,ad,UNK,7327771,11760955,11,titeoode,titeootel,"Samasse shokikategooriasse kuulub skandaalimaiguline esikaas , millel poseeris palja kõhuga titeootel  Victoria de Luna  , supermodell  Carmen Kassi  õde .",,,,no,"The phrase 'titeootel' describes a condition or state (being pregnant) rather than a location, so it is not adverbial of place.",no,no,no,no,no
poseerima,,ad,UNK,5818387,9335581,26,samm,sammul,"Kuid Euroopas MM-etappidel tiirlevad Stefan Everts , Mickael Pichon , Ben Townley on seal sama masti mehed - jagavad intervjuusid ja poseerivad fännidega fotodel igal sammul .",,,,no,"The phrase 'sammul' refers to the manner of movement and not a specific location, making it not adverbial of place.",no,no,no,no,no
poseerima,,ad,UNK,8553216,13708681,8,palve,palvel,"Nimelt poseeris ta hiljuti ühe Rootsi kõmulehe palvel aadamaülikonnas sauna eesruumis , käes klaas õlut ning kaelas MMi kuldmedal ja Lõvirist .",,,,no,"The phrase 'palvel' explains a reason or purpose rather than a location, so it is not adverbial of place.",no,no,no,no,no
poseerima,,ad,UNK,11898219,19040576,14,üks,ühel,"Riiuli kõrval laiuva Vene seebikat näitava plasmaekraani ääres on raamitud fotod , kus ühel poseerib Sergei Zverev Filipp Kirkoroviga , teisel Pugatšova tütrega .",,,,no,The phrase 'ühel' was classified as 'no' because it refers to one of the pictures rather than identifying a place.,no,no,no,no,no
poseerima,,ad,UNK,2679761,4298965,1,kaks,Kahel,"Kahel poseerib ta naistega , kellest üks on ta kolleeg linnaosavalitsusest , teine aga maanteeametist , kirjutab SL Õhtuleht .",,,,no,The phrase 'Kahel' was classified as 'no' because it refers to two unspecified objects and does not indicate a specific place.,no,no,no,no,no
poseerima,,ad,loc,3858822,6215125,16,rännutee,rännuteedel,"Kui me vaatame pilte noorest kirjanikust ja filmimehest Lennart Merist , kes lõbusalt poseerib oma rännuteedel vanas tolmumantlis , tekib tahtmatult küsimus : kas ta võis ette näha , et ajalugu kingib talle võimaluse ja missiooni olla oma iseseisva Eesti riigi president ?",,,,yes,The phrase 'rännuteedel' is adverbial of place because it indicates a location where Lennart Meri was traveling.,,,,,
poseerima,,ad,loc,15519981,24238121,11,reidipilt,reidipiltidel,kas vootele polnud mitte see kuum noormees kellega rokib koos reidipiltidel poseeris ?,,,,yes,,,,,,
poseerima,,ad,loc,1385172,2202929,26,kiirkaater,kiirkaatril,"Lugeja paiskab oma seebikangelased meelsasti põrmu , sest tema jaoks ei ole vahet - Andres Bergmann on talle ühtviisi saak siis , kui ta poseerib kiirkaatril kui ka siis , kui ta piilub trellitatud arestimaja ukse vahelt välja või kuulab ristiskäsi kohtusaalis otsust .",,,,yes,,,,,,
poseerima,,ad,loc,11657877,18660846,7,leheveerg,leheveergudel,"Noormees Veiko , kes iga päev leheveergudel poseerib , peaks küll suu kinni hoidma .",,,,yes,,,,,,
poseerima,,ad,loc,8179638,13129577,3,laud,laual,Naine poseerib laual alasti .,,,,yes,,,,,,
pälvima,,el,UNK,18967431,28634003,15,suhe,suhetest,"Esimeste võistlustööde autasustamine toimus 1805. a , siis pälvis “ Arstiteaduse ja filosoofia vastastikustest suhetest ” kirjutatud töö eest kuldmedali stud .",,,,no,The phrase 'suhetest' refers to relationships and does not indicate any particular place or location.,no,no,no,no,no
pälvima,,el,UNK,1890366,3011517,1,paar,Paaridest,"Paaridest pälvisid võidu Sarah Abitbol-Stephane Bernadis ( Prantsusmaa ) , järgnesid .",,,,no,"The phrase 'Paaridest' refers to a group or individuals and not a physical location, so it is classified as 'no'.",no,no,no,no,no
pälvima,,el,UNK,6286300,10099255,6,olnu,olnust,"Mis aga kolmel päeval eetris olnust erilist kiitust pälvib , on sisuliselt täpses meeleolus teostatud heategevuslik rahaannetuse Jõulutunnel .",,,,no,The phrase 'olnust' is not classified as an adverbial of place because it refers to a state or situation in the past and not a specific place.,no,no,no,no,no
pälvima,,el,UNK,9428347,15139148,2,kavatsus,kavatsustest,Headest kavatsustest hoolimata ei pälvi eelnõu naisõiguslastelt ühest heakskiitu .,,,,no,"The phrase 'kavatsustest' refers to intentions and does not express place, so it was classified as 'no'.",no,no,no,no,no
pälvima,,el,UNK,1953083,3113273,42,ost,ostudest,"Ehkki eesmärk oli hea logistika , taandus kogu otsustamine enammeeldiva fassaadi valimisele - mis poleks liialt traditsiooniline ( etteheide A. Saksa III koha tööle ) ega välisilme poolest vaene ( ka III koha saanud Vallner-Grossschmidti töö ) või muidu hullumeelne ( ühe ostudest pälvinud projekt , mis suisa plagieeris maailmakuulsa "" hullu arhitekti "" Frank O. Gehry loomingut ) .",,,,no,"The phrase 'ostudest' indicates 'of purchases' and does not specify a location, so it is not adverbial of place.",no,no,no,no,no
pälvima,,el,loc,2572154,4127302,28,Riia,Riiast,"Juunioride ( kuni 21-aastased ) konkurentsis võitis karika üldarvestuses neljandana lõpetanud Janno Hool Pärnust , teise koha sai Argo Vooremaa Haapsalust , kolmanda auhinna pälvis Ricarda Omanbriedis Riiast .",,location,LOC,yes,,,,,,
pälvima,,el,loc,5862751,9408915,12,arhitektuuribüroo,arhitektuuribüroost,"Teise koha pälvisid Timo Subbi , Mihkel Urmeti ja Taavi Kaldaru arhitektuuribüroost Suburb OÜ , mis pakkus Skoone bastionile amfiteatri koos teemapargiga ning muutis Rannamäe tee jalakäijate tänavaks-käsitööturuks .",,location,,yes,,,,,,
pälvima,,el,loc,759788,1210747,8,ooper,ooperist,Esimese osa lõpus esitatud duett Giuseppe Verdi ooperist Traviata pälvis publiku esimesed vaimustunud hüüded .,,,,yes,,,,,,
pälvima,,el,loc,11217995,17973571,8,meeskond,meeskonnast,Alates 1986. aastast on põhiturniiri võitnud 15 meeskonnast samal aastal ka Stanley karika pälvinud vaid neli .,,alive,,yes,"The phrase 'meeskonnast' was classified as 'yes' because it indicates the origin of the subject, connecting to a location-based or place-related interpretation.",,,,,
pälvima,,el,loc,2836760,4549445,8,preemia,preemiast,Minister Palmaru ettepaneku kohaselt pälviks 1 202 000 kroonisest preemiast nii dirigent Paul Hillier kui helilooja Arvo Pärt 200 000 krooni .,,,,yes,,,,,,
rippuma,,ad,UNK,11941545,19109507,5,madal,madalal,Hõredas konkurentsis rippus pronks madalal,,,,no,"The phrase 'madalal' describes a position or state rather than a specific location, so it is not classified as an adverbial of place.",no,no,no,no,no
rippuma,,ad,UNK,1875647,2987549,9,palju,paljudel,"Topise siseelundid koosnesid samuti kaltsupoe rõivastest , millest paljudel rippusid küljes paarikroonised hinnasildid .",,,,no,"The phrase 'paljudel' refers to many of something but does not indicate location, so it is not adverbial of place.",no,no,no,no,no
rippuma,,ad,UNK,9034968,14526725,6,maastikumaa,maastikumaal,"Minu mereäärse hüti seinal ripub maastikumaal , millel on kujutatud üldistatud vormiga järve ja järveäärset metsa .",,,,no,"The phrase 'maastikumaal' refers to a landscape painting, which is an object and not a place, so it is not classified as an adverbial of place.",no,no,no,no,no
rippuma,,ad,UNK,3407180,5483881,1,üks,ühel,ühel neist ripuvad koguni õnnelike ja puhanud liikmete pildid seina peal .,,,,no,"The phrase 'ühel' refers to one of the objects but does not indicate a place, so it is not an adverbial of place.",no,no,no,no,no
rippuma,,ad,UNK,6148088,9868320,1,Maa,Maal,"Maal rippus toona tema kabineti seinal ja ta sai selle lahkudes endale , "" ütles Künnapas .",,,,no,"The phrase 'Maal' refers to a painting and not a location, so it is not adverbial of place.",no,no,no,no,no
rippuma,,ad,loc,2644187,4243171,37,koduleht,kodulehel,"Mõned kutsuvad seda kogemuseks , kuid selle taga ei ole muud kui nõrkus ja kartus alla jääda , "" kirjutas Rakvere Tarvase 26. jaanuari võidumängu Pirita üle näinud Leemets , kelle arvamus rippus mitu päeva Reformierakonna kodulehel .",,,,yes,,,,,,
rippuma,,ad,loc,6450835,10372028,17,põllumajandusnäitus,põllumajandusnäitusel,"Imelikul kombel on mu enda hõbehall karv täpselt samasugune kui Ruhnu kasukas , mis praegu Ülenurme põllumajandusnäitusel ripub .",,event,,yes,,,,,,
rippuma,,ad,loc,7900346,12648883,14,serv,serval,"Hillar jälgis Ulvit kõrvetavas kiivuses , talle tundus , nagu ripuks ta kuristiku serval .",,,,yes,,,,,,
rippuma,,ad,loc,543937,858802,14,kont,kontidel,"Skandaalne Tyson marssis ajakirjanike ette ülekaalulisena - tavapärase 100 kilo asemel rippus ta kontidel 125 kilo lihast ja rasva - ja ta hüüdnimele "" Raudne Mike "" lisasid naljamehed hoobilt sõna "" siga "" .",,,,yes,,,,,,
rippuma,,ad,loc,13090593,20946605,7,vise,viskel,""" Mulle tundus , et viimasel viskel rippusin ma õhus mitte kaks sekundit , vaid kaks minutit , "" väitis Houston , kellega Houston tegi 1996 . aastal lepingu seitsmeks aastaks 56 miljoni dollari eest .",,,,yes,,,,,,
