sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag
8468764,13573714,7,sõitma,,el,Etioopia,Etioopiast,"Biratu jäetigi koju , Rooma sõitsid Etioopiast Abebe Bikila ja Abebe Wakgira .",,location,LOC
1026298,1632958,7,naasma,,all,kinoekraan,kinoekraanidele,"Kellavärgiga apelsin "" naasis reedel Briti kinoekraanidele , kus nüüdseks surnud režissöör Stanley Kubrick oli selle näitamise 27 aasta eest ära keelanud .",,,
6606114,10630226,25,korraldama,,in,autokool,autokoolis,""" Meile tuleb siia libedarajale inimesi Põlvast , Järvamaalt , Võrust , "" sõnab Enn Saard autokoolide liidust , kes ka libedarajaõpet Pärnus Aide autokoolis korraldab .",,location,ORG
1638679,2609522,11,kaduma,,abl,riiul,riiulitelt,"Tallinna mänguasjade müüjad tunnistasid , et just nende lauamängud kaovad riiulitelt kõige kiiremini .",,,
18783341,28374701,4,juhtuma,,ill,mägi,mägedesse,"Või juhtub inimene mägedesse , seistes silmitsi uhke loodusvaatega .",,,
1342343,2134434,6,kohtama,,in,Aafrika,Aafrikas,"Kuid see , mida Henderson Aafrikas kohtab , on Ameerika topeltpeegeldus : suguharus , kuhu ta satub , on vandenõud ja intriigid tavalised .",,location,LOC
4052547,6522749,15,liikuma,edasi,ill,teater,teatrisse,"Näitlejannal oli pikk karjäär , ta alustas ööklubides kooritüdrukuna , liikus edasi New Yorgi teatrisse ning siis sai kuulsaks Hollywoodi staariks .",,,ORG
11182414,17912384,1,tulema,tagasi,adit,Võru,Võrru,"Võrru tagasi tulnud , juhtis ta paar aastat taoistlikus vaimus metsakombinaadi puidutsehhi , lastes asjadel kulgeda nii , nagu neile meeldis .",,location,
477226,749536,4,tutvustama,,in,armujanu,armujanus,"Filmi algus tutvustab armujanus Marie d ( Caroline Ducay ) ja eneseimetluses mõnulevat meesmodelli Pauli ( Sagamore Steverin ) , tegelastepaari , kelle traagiline lugu moodustabki filmi süzhee .",,,
6353460,10209188,1,valvama,,in,Bagdad,Bagdadis,"Bagdadis rahu valvavad Estpla-7 sõdurid sattusid eile rünnaku ohvriks , kui tundmatu iraaklane viskas nende suunas granaadi .",,location,LOC
906320,1444088,1,surema,,in,Tuneesia,Tuneesias,"Tuneesias suri seal 1994. aastast eksiilis viibinud , varem aastatel 1983-1987 Itaalia peaminister olnud Bettino Craxi .",,location,LOC
4001076,6440709,14,väljuma,,abl,Keila-Joa,Keila-Joalt,"Samas öeldi Harjumaa Liinide bussiinfo telefonilt eile , et 108. liini buss väljub Keila-Joalt hommikuti kell kaheksa ja mingeid muudatusi pole tehtud .",,location,LOC
2486603,3987716,12,süütama,,in,Põlva,Põlvas,"Kell 16.20 tervitatakse linna piiril võidutuld , mille süütab samal päeval Põlvas võiduparaadil Vabariigi President .",,location,LOC
7115550,11445030,6,võtma,kaasa,ill,Spiegelga,Spiegelgasse,Sophie Taeuber võtab kaasa kogu Spiegelgasse värskuse .,,,
12553325,20090096,8,peetuma,,in,Teutschenthal,Teutschenthalis,"Avo Leok ( KTM ) jäi Saksamaal Teutschenthalis peetud pooleliitriste tsiklite motokrossi MM-i 6 . etapil punktita , lõpetades avasõidu 18 . ja teise 29 . kohal .",,,LOC
803931,1282862,4,treenima,,in,klubi,klubis,Kaks nädalat uues klubis treeninud eestlane kiitis tiimitööd .,,,
249970,398975,6,omama,,in,kodu,kodus,Võrreldes teiste elulaadidega omavad nad kodus silmapaistvalt rohkem ka nii kommunikatsioonitehnikat kui kultuurivara .,,location,
8896060,14296731,13,naasma,,adit,kultuurimaja,kultuurimajja,Näitleja Einari Tobro oli paari tunni eest suure jutu ja kõvade lõhnadega kultuurimajja naasnud .,,location,
15681293,24468652,5,tahtma,tagasi,ill,talu,talusse,"Enamasti tahab laps sinna talusse tagasi , kus ta juba oli .",,,
17313947,26571173,21,kukkuma,alla,in,pärapõrgu,pärapõrgus,Näiteks oletame et sa oled nagu ühes filmis oli et ( nimi ei tule meelde aga lennuk kukkus alla kuskil pärapõrgus ) oled siis kuskil pärapõrgus ja ei tea kus asub lähim asula ja ei tea kus sa isegi oled .,,location,
2962084,4750699,6,tahtma,,adit,koduhoov,koduhoovi,""" Ega keegi neid enda koduhoovi ei taha , kuid kuskile on need ometigi vaja ju panna , "" ütles Tsahkna .",,,
1737341,2765893,1,ringlema,,in,Haapsalu,Haapsalus,"Haapsalus ringlevad võltsitud 50-krooniseid , sel nädalal avastasid tähelepanelikud inimesed seitse valeraha .",,location,LOC
884559,1408686,9,puhkema,,in,kelder,keldris,Haapsalus sai vana naine laupäeval põletushaavu ühe elumaja keldris puhkenud tulekahjus .,,location,
8404080,13468484,7,liikuma,,in,ajama,ajas,4 Praktilises uurimistöös liikusin aga kohati ajas vastupidi .,,,
10366529,16633924,17,jätkuma,,in,aser,Aseris,"Aseri Tellis on tänaseks küll omanikku vahetanud , kuid keraamiliste telliste tootmine sama kaubamärgi all jätkub Aseris ka edaspidi .",,alive,LOC
78859,134362,9,paiknema,,ad,kolmnurk,kolmnurgal,"Rajatis paikneks Lilleküla jaama juures kahe raudtee vahelisel kolmnurgal praegu vohaval metsistunud alal , kus siiani käivad suviti umbrohus päevitamas Kotka tänava mummulistes trikoodes venelannad ja kus pimedatel tundidel harrastatakse sihipärast kuritegevust .",,,
647047,1027770,8,kohama,,in,baar,baaris,"Sellist vene keelt rääkivat inimest olen oma baaris kohanud , kes ei osanud ühtki muud keelt peale enda oma ja vihastas silmanähtavalt .",,,
2885908,4627142,6,saama,,ill,Linnateater,Linnateatrisse,Kursuse juhendaja Elmo Nüganen sai Linnateatrisse kuus omakoolitatud näitlejat .,,,ORG
2566735,4118359,1,pääsema,välja,el,rattaparkla,Rattaparklast,Rattaparklast välja pääseb oma rattaga ka hiljem .,,location,
13787808,21983262,16,süütama,,in,koht,kohas,"Üks lennuki mootoritest kukkus bensiinijaama õuele , teine paati , lennukirusud süütasid tulekahjud veel paaris kohas - tuletõrjujatel oli väga raske tööd teha , nentis linnapea , kes oli andnud käsu sulgeda sillad ja tunnelid kogu New Yorgis ning ka selle piirkonna lennujaamad .",,,
6894124,11079741,16,looma,,ill,eramu,eramutesse,"TALLINN , 16. september ( EPLO ) - Miiniplahvatus umbes kilomeeter rannikust lõi Saviranna küla eramutesse praod ja ehmatas kohalikke , kes tahavad , et miinitõrjeoperatsioonil osalenud merevägi nüüd nende majad remondiks , kirjutab SL Õhtuleht .",,location,
141708,236378,3,tekkima,,ill,Euroopa,Euroopasse,"Kõikidel on Euroopasse integratsiooni lävel tekkinud tõsised probleemid , kuidas traditsiooniline põllumajandus selle üle elab .",,location,LOC
4129039,6646382,17,laiendama,,ill,Itaalia,Itaaliasse,"Litvinenko mürgitamine , eriti aga itaallase Mario Scaramella kohtumine Litvinenkoga mürgitamispäeval laiendas selle skandaali kohe ka Itaaliasse .",,location,LOC
14733780,23211253,4,kihutama,,adit,kõht,kõhtu,"Talle oli kuuli kõhtu kihutanud kohalik kaitseliitlane Ants Vaigla , 57 .",,,
1930955,3077075,12,ründama,,in,Dagestan,Dagestanis,"( Vana aasta lõpus oli ju Venemaad šokeerinud teade , et Dagestanis ründasid terroristid tervet Vene tankipolku . )",,location,LOC
590055,935027,25,panema,,adit,lukk,lukku,"Ratas , Ratas ! "" ning kui kantsler läks õue vaatama , et kes seal kisab , siis pani Kranich ministeeriumi ukse kiiresti seestpoolt lukku .",,,
536146,845708,8,maksma,,in,Tartu,Tartus,Balti kaitsekolledzhi ülem kindral Michael H. Clemmesen maksab Tartus üürikorteri eest kuus 30 000 krooni .,,location,LOC
3331251,5357439,22,võistlema,,in,Zaragoza,Zaragozas,""" Oleme siiski veel ühe meetri sees , ja hooaeg on alles algusjärgus , "" kommenteerib Kanter , kes võistleb teisipäeval Zaragozas ja pühapäeval koos Tammertiga Gustav Sule mälestusvõistlustel Tartus .",,location,LOC
2179074,3482017,5,maksma,,in,Alabama,Alabamas,"Kui 1850. aastal maksis Alabamas põllumajandusori praeguses vääringus umbes 30 000 dollarit , siis nüüd saab samalaadse orja 100 dollari eest .",,location,LOC
16545603,25515593,7,võimutsema,,in,netipunkt,netipunktis,Kui mahub : Pornonäljas poisid võimutsevad netipunktis,,,
3655711,5887370,21,valitsema,,in,Rootsi,Rootsis,"RKK väitis , et Rootsis on liituvus kaabeltelevisiooni kõrgem kui Inglismaal seepärast , et Inglismaal on frantsiisimine seadusega määratud , Rootsis aga valitseb kliente mittekaitsev anarhia .",,location,LOC
13059080,20896070,6,naasma,,el,Türgi-treeningulaager,Türgi-treeningulaagrist,20aastane Jääger naasis eile Torpedo Türgi-treeningulaagrist Eestisse .,,,
1675805,2668568,6,jooma,,in,töökord,töökorras,Kõige rohkem joob kütust halvas töökorras auto .,,,
3561115,5734434,8,ründama,,in,maailmasõda,maailmasõjas,1942 - Jaapani õhujõud ründasid esmakordselt Teises maailmasõjas Austraaliat .,,event,
1380160,2195043,19,röövima,,in,skandaalne,skandaalses,"Politsei selgitas , et politseinik Maksim Karpovi tapnud ja vahistamisel enesetapu teinud Andry Leevik osales kahes viimase aja skandaalses röövis , kohus tema kuriteokaaslaste üle algas 14. juunil .",,,
8898655,14302606,15,sadama,,in,elusuurus,elusuuruses,"Selle lubaduse kergemeelsusest sai ta aru ammu enne , kui Mirja Rose talle kogu elusuuruses kaela sadas .",,,
8434689,13518483,3,toimima,,in,lõuna,lõunas,Kokkulepitud piirijoonest lõunas toimivad Läti ja põhja pool Eesti kalastusreeglid .,,,
2331614,3734003,9,laskma,,adit,tugitool,tugitooli,"Mats tõuseb pooleldi , aga laseb ennast tagasi tugitooli ja rüüpab klaasist , "" kirjutab Sauter .",,,
1163886,1849246,8,surema,,in,Fairfax,Fairfaxis,"Nädal tagasi suri 61. eluaastal oma kodus Fairfaxis kopsuvähki Michaela Odone , kelle katsed leida ravimit oma poja raske päriliku haiguse vastu said aluseks Eestigi telekanaleil mitu korda näidatud filmile "" Lorenzo õli "" .",,,LOC
15206069,23744380,18,laskma,,adit,list,listi,"lasin ka peale , a praegu mul ütleb , et see edetabel on disabletud ja sinna serverite listi mind ei lase , pfft",,,
3709491,5973989,12,võtma,,ill,raamat,raamatusse,"Küll on kahju , et teose autor ülo Valk ei ole raamatusse võtnud mõnda mõnesaja aasta vanust gravüüri , kus kõik ilusti üksikasjalikult näha .",,,
882696,1405849,7,tahtma,,adit,abi,appi,"Esimene järk , kus tahaks erakapitali appi , oleks vangide tööhõive parandamine .",,,
9719148,15594131,3,lahkuma,,el,Mehikoorma,Mehikoormast,"Suvel lahkus Mehikoormast koos vanematega 11 last , mis moodustab terve põhikooli klassitäie .",,location,ORG
12486215,19986366,2,röövima,,el,ühispank,Ühispangast,"Kuigi Ühispangast 30 000 USA dollarit röövinud mees redutab Lätis , loodab politsei ta peagi kätte saada .",,location,
4724113,7589662,10,kihutama,,ill,sularahaladu,sularahaladudesse,"Treilerid vastu võetud , kihutasime sadamast Lasnamäele tollase arveldusvalitsuse sularahaladudesse .",,,
10706881,17157458,16,konutama,,in,tardumusune,tardumusunes,"Pika talve olid nad , limarüü üll ja pea käppade vahel , merepõhjas adru vahel tardumusunes konutanud .",,,
3693773,5948092,3,jääma,,ill,Udmurtia,Udmurtiasse,Jäin veerandteel Udmurtiasse miljonite kadumise tõttu toppama .,,location,LOC
573411,907617,7,pidama,,ill,kompanii,kompaniisse,Kõige suuremaks lolluseks pean ajateenija naasmist kompaniisse pohmellis peaga .,,,
18347989,27810784,6,ajama,,in,mõtlemi,mõtlemis,"Kui monumendi asja oleksid ajanud mõtlemis ( ja kohanemis ) võimelisemad inimesed , siis oleks monument ilmselt ammuilma püsti ja mitte keegi poleks kobisenud .",,,
1845811,2939079,24,tunglema,,in,tuba,tubades,"Internatsionaalne innuiididest , taanlastest , norralastest , fäärlastest ja eestlasest koosnev seltskond , kandes nii rahvariideid , kampsuneid kui ka ülikondi , tungles tubades , rüüpas kohvi ja kiitis peretütre tarmukust .",,location,
71823,123128,4,möllama,,in,Indoneesia,Indoneesias,"Samal ajal kui Indoneesias ja Brasiilias möllavad koletud metsatulekahjud , sajab Hiinas ja Kesk-Ameerikas nagu ei kunagi varem .",,location,LOC
705111,1122283,20,seisma,,in,autobaas,autobaasis,"Pressiesindaja ütles , et Laar hakkab kasutama 1995. aastal välja lastud Mercedes-Benzi E 320 , mis seni lihtsalt seisis riigikantselei autobaasis .",,location,
16789912,25837416,4,jalutama,ringi,in,Bambergi,Bambergis,"Kui Kullamäe eile Bambergis ringi jalutas , soovisid paljud kohalikud tema kätt katsuda ja küsisid , mida ta enne mängu sõi .",,,LOC
9112611,14651305,7,pesema,,in,tänav,tänavas,"“ Korraga peseme torud kas ühes tänavas või kvartalis , ” rääkis Mitt .",,location,
6466588,10398277,7,investeerima,,ill,iseenese,iseendasse,""" Täna investeerivad nad juba ka iseendasse , võttes selleks näiteks pangalaenu .",,,
880801,1402708,11,avama,,in,Narva,Narvas,Rootsi asepeaminister Lena Hjelm-Wallen avab Narva 2000 pidustuste raames laupäeval Narvas Rootsi aukonsulaadi ning Rootsi lõvi mälestusmärgi .,,location,LOC
18352670,27818475,11,jooma,,in,võpsik,võpsikus,Igatahes seda riigiviina ei joo isegi asotsiaalid meie küla taga võpsikus !,,location,
1164590,1850316,11,jooksma,,all,sina,teile,"Kui BrainStorm enne kontserti Kristiine kaubamajas autogramme jagas , jooksid teile tormi sajad tüdrukud .",,,
11278399,18074782,4,ravima,,in,kodulinn,kodulinnas,"Mees ravib end kodulinnas Plunges , saab kaks kuud pärast operatsiooni juba normaalselt kõndida , sikutab hommikuti kangi ja õhtuti käib kergelt viskamas .",,location,
12091886,19356821,10,tegelema,,in,astronoomia,astronoomias,"Ja tema juba asja teadis , sest ta tegeles astronoomias kõigega .",,,
7389901,11861405,1,kostma,,el,köögiaken,Köögiaknast,Köögiaknast kostis selgesti müra .,,,
7719551,12376538,8,ütlema,,ill,Smolensk,Smolenskisse,"Samal ajal ütles aga Sharetski enne väljasõitu Smolenskisse , et poliitilise kriisi saab ületada üksnes nullvariandi abil .",,location,LOC
2690446,4315783,7,esitlema,,in,kampaania,kampaanias,""" Ära osale loosimises ! "" kampaanias esitlevad staarid-mängujuhid roosal taustal sädelevat loosiratast , mida keerutades on kondoomita seksijail võimalik "" tasuta "" võita "" suurepäraseid "" auhindu - näiteks HIV kogu eluks .",,,
17064397,26228719,24,kirjutama,,ill,järeldusotsus,järeldusotsusesse,""" Nii oli kasutusrendilepingu kohaselt põhiliselt direktori käsutuses sõiduauto Volvo 850 GLE soetusmaksumusega 333 900 krooni , "" kirjutas peakontrolör Jüri Kõrge kontrolli järeldusotsusesse .",,,
903276,1438780,8,pidama,kinni,in,relvaäri,relvaäris,Kaitsepolitsei pidas kohtu alla antud mehed ebaseaduslikus relvaäris süüdistatuna kinni 1997. aasta detsembris .,,,
1877885,2991212,4,naasma,,el,trenn,trennist,"Kohe , kui trennist naasime , viis üks vend sõiduriided pessu .",,event,
16098029,24989888,3,puhkema,,in,kohtumaja,kohtumajas,"Ühes Bakuu kohtumajas puhkes abikaasade vahel tüli , mis lõppes sellega , et mees lõi naise maha .",,location,
6153564,9877277,4,seisma,,in,Tšetšeenia,Tšetšeenias,FSB andmetel seisis Tšetšeenias 1999. aasta sügisel Vene vägedele vastas umbes 20 000 iseseisvuslast .,,location,LOC
5833683,9361696,13,elama,kaasa,in,Fifa-mäng,Fifa-mängus,"Nii eestindatuks ei saa tarkvara vist kunagi , et inglise kommentaatorite asemel Fifa-mängus Marko Kaljuveer või Tiit Rääk meeskondadele kaasa elaksid .",,,
3201851,5142245,13,jõudma,,adit,aeg,aega,"Ometi teab ta , et veel ei ole ta jõudnud kõige hullemasse aega oma elus .",,,
11177359,17904698,16,lendama,,el,kombinatsioon,kombinatsioonidest,"Eesti Näitustel puudus BC Shiauliai tugeva mängudistsipliini vastu võti , pall lendas korvi kuidagi juhuslikest kombinatsioonidest .",,,
14184933,22549942,20,lõhkema,,in,teine,teises,"Kui esimene mäng lõppes ootuspäraselt Carlos Moya alistas Mardy Fishi 6 : 4 , 6.2 , 6 : 3 , siis teises lõhkes 27 000 pealtvaataja rõõmuks üllatuspomm 18aastane Rafael Nadal sai jagu maailma teisest reketist Andy Roddickist 6 : 7 , 6 : 2 , 7 : 6 , 6 : 2.",,,
3391358,5457987,3,seiklema,,in,muusika-aabits,muusika-aabitsas,Triki-Trill seikleb muusika-aabitsas,,,
10808758,17311120,9,kohtama,,in,Ukraina,Ukrainas,"Vastupidist suhtumist olevat Kirkorov kohanud mõni päev tagasi Ukrainas , kus tema kui venelase vastu näidati üles agressiivsust ja rahvuslikku vaenu .",,location,LOC
15677963,24463508,9,tegelema,,in,Lääne-Euroopa,Lääne-Euroopas,Uus välisminister Kristiina Ojuland on seni tegelnud põhiliselt Lääne-Euroopas .,,location,LOC
990144,1577294,2,esinema,,in,Draamateater,Draamateatris,"Vene Draamateatris esineb täna kell 19 Prantsusmaa kuulus tantsuteater Cie lavastusega "" Le temps du repli "" .",,,ORG
4169619,6710612,19,röövima,,el,lihatöötlemistehas,lihatöötlemistehasest,"Sarnane juhtum toimus ka eile kui vähemalt 20 püssimeest , kes olid riietunud politseivormidesse , röövisid ühest Bagdadi lihatöötlemistehasest 26 töölist .",,,
473336,742771,1,puhkema,,in,Soome,Soomes,"Soomes puhkes aktsiaskandaal , mis sundis ametist lahkuma Sonera presidendi ja sideministri",,location,LOC
8455071,13551083,6,liikuma,edasi,ill,tähtkuju,tähtkujusse,"Sealt edasi liigub ta Jäära tähtkujusse , kus kohtub mai algul Päikesega .",,,
7207007,11591961,7,kolima,,el,kõnekeskus,kõnekeskusest,Hiltoni hotellikett kolib üha enam oma kõnekeskusest Eestisse .,,,
1608830,2560097,11,põikama,,ill,surfikeskus,surfikeskusesse,"Korduvalt on tal olnud tegu õllelõhnaste suvitajatega , kes põikavad surfikeskusesse mõttega , et tekitaks enne järgmist saunakat väikese "" aktsiooni "" ka .",,,
5073694,8143462,1,peetuma,,in,Afganistan,Afganistanis,"Afganistanis Mazar-i-Sharifi linna pärast peetud lahingutes hukkus 350 Talibani võitlejat , 500 võitlejat langes aga vangi , teatas opositsioonilise Põhjaliidu esindaja Ashraf Nadeem .",,location,LOC
7746192,12418207,4,naasma,,el,Nicaragua,Nicaraguast,Toomas Alatalu naasis Nicaraguast ja avas Tallinnas uuesti noorte poliitikakooli .,,location,LOC
21345684,30039760,3,sööma,,in,jannukk,jannukas,RapBoy: jannukas söööb sitta,,,
4768646,7658369,8,jalutama,,in,lõpp,lõpus,"Minu arust sobiks meile mäng , mille lõpus parasjagu tihti , noh , oma kolm korda hooaja vältel , jalutaks keegi miljoniga koju .",,,
15559256,24297793,34,viskama,,adit,plokk,plokki,"No see viimane ka sõltub kui ma näen , et minu eest on autojuhud kes ei sõida kindlalt on selge , et tuleb kiirelt sealt lahkuda enne kui ta keset sirget teed piduri plokki viskab .",,,
5183876,8316267,13,olema,,in,Ihaste,Ihastes,"Tarmo , 40 , väikeettevõtja : üks põhjus oli see , et Ihastes , kus ma elan , polnud telefonikeskjaama .",,location,LOC
4162014,6698741,9,hoidma,kinni,in,riietusruum,riietusruumis,""" Olin kuratlikult vihane , mõned meeskonnakaaslased hoidsid riietusruumis kätega peast kinni . """,,location,
15492165,24193360,6,esinema,,in,Saksa,Saksas,Ise oleme viimasel ajal palju Saksas ja Skandinaaviamaades esinenud .,,location,LOC
9590433,15393106,3,seisma,,in,amfora,amforates,Õhukindlalt suletud amforates seisis ja küpses vein aastaid .,,location,
1152278,1830817,8,kaduma,,abl,poelett,poelettidelt,"Skandaal oli suur , ja raamat kadus poelettidelt .",,,
10113959,16225631,6,kihutama,,adit,köök,kööki,"Lapsedki ei kihuta koolist tulles kööki endale võileiba tegema , vaid annavad kõigepealt koertele süüa .",,,
18795671,28393539,7,sokutama,,ill,rannaraadio,Rannaraadiosse,"Vähe sellest , et Mikk “ Rannaraadiosse ” välismaist muusikat sokutas , toppis ta sinna ka vene romansse .",,,
16292252,25229610,2,olema,alles,in,ministeerium,ministeeriumides,Enamikus ministeeriumides on kõik ametid alles .,,location,
9510994,15268663,6,olema,vaja,ill,tänavarägastik,tänavarägastikesse,Vaja oleks selliseid ka Lasnamäe tänavarägastikesse ja rohkete ringteedega Õismäele .,,,
12615837,20188038,15,tungima,,adit,Põhja-Iraak,Põhja-Iraaki,"Oma jõudu demonstreerivad Türgi väed tungisid eile õhujõudude toel enam kui 15 kilomeetri sügavusele Põhja-Iraaki , ägedad lahingud puhkesid mägedes Kurdistani Tööpartei ( PKK ) sisside laagri läheduses .",,,LOC
16629290,25600605,1,käima,,in,Eden,Edenis,Edenis viimasel ajal käinud .,,,
1556501,2476508,14,võimutsema,,in,Panevežyse,Panevežyses,"Peaministri pressisekretäri sõnul oli nõupidamisel arutusel salajaste abinõude plaan , mille eesmärgiks on Panevežyses võimutsevad kurjategijate jõugud hävitada .",,,LOC
1410370,2243048,9,saama,,ill,keskus,keskustesse,"Eesti on nii väike , et haigete suurematesse keskustesse ravile suunamine ei saa probleemiks .",,,
670845,1066583,8,tahtma,,adit,kael,kaela,Soomlased üritavad ilmataadi patte Rahvusvahelise Laskesuusatamise Liidu kaela veeretada-nemad ise tahtnud MMi korraldada veebruari lõpus .,,,
5452185,8741173,21,röövima,,in,väikeasula,väikeasulas,"Türilt pärit Eensalu hüüdnimega Türi krahv sai tuntuks 1998. aasta 31. juulil , kui ta koos Einar Kupuga röövis Norra väikeasulas Nordre-Olsenis pangast 300 000 Eesti krooni väärtuses Norra kroone .",,location,
41221,71386,5,viskama,,adit,nägu,näkku,Olen kokteiliklaasi sisu mehele näkku visanud hulga tunnistajate juuresolekul või keset pidulikku õhtusööki restoranis püsti tõusnud ja sõnagi lausumata minema marssinud .,,,
1585763,2522841,6,võistlema,,in,Nicosia,Nicosias,Laupäeva varahommikul võistles Evelyn Mikomägi Nicosias koos 78 iluduskuningannaga maailma ilusaima neiu tiitli eest .,,,LOC
9394335,15084719,8,importima,,el,Ungari,Ungarist,"Sealiha importis Eesti 1996. aastal kõige rohkem Ungarist ( 25% ) ja Pollast ( 19% ) , mullu aga Soomest ( 30% ) ja Kanadast ( 20% ) .",,location,LOC
3507449,5647951,2,harjutama,,in,lumelaager,lumelaagris,Esimeses lumelaagris Sodankyläs harjutas neliteist sportlast .,,,
3540674,5701639,18,toimima,,in,noor,noores,"Perekonnanime esitähtedest rohkem ühendab neid mehi see , kui aktiivselt nad aastatel 1918-1940 noorte meestena noores Eesti Vabariigis toimisid .",,,
18532336,28058903,7,väljuma,,el,jagaja,jagajast,"Ossiga rida ajades selgus , et jagajast väljub kuidagi kahtlane signaal - amplituud kõikus 6 ja 3 voldi vahel .",,,
5422126,8695226,6,jõudma,,adit,ajakiri,ajakirja,"Niisugusele skeptilisele järeldusele jõudis Briti ajakirja The Econosmist analüütikute grupp Economist Intelligence Unit ( EIU ) , koostades regulaarse ettekande Läti poliitilise ja majandusliku arengu perspektiivide kohta , kirjutab Läti ajaleht Diena .",,,
3326062,5348900,12,naasma,,adit,missioonipiirkond,missioonipiirkonda,Partsi sõnul on Eesti valmis Afganistani saatma lisajõude : peatselt naasevad missioonipiirkonda päästeameti demineerijad ning aasta teises pooles asub viieliikmeline nn perroonimeeskond postile Kabuli lennuväljal .,,,
11697899,18721441,1,ajama,,in,jõhv,Jõhvis,"Jõhvis häälteäri ajanud mees tunnistas , et oma häält ei õnnestunud tal maha ärida .",,,LOC
1906836,3038681,8,kukkuma,alla,abl,müür,müürilt,Poiss oli alla kukkunud loomaia esiselt meetrikõrguselt müürilt otse pea peale .,,,
6572250,10574948,9,investeerima,,all,maailmaturg,maailmaturgudele,""" Seesami Kasvufond investeerib oma varasid globaalselt kõikidele maailmaturgudele , väikeste turgude tõus ei mõjuta siis kogu fondi väärtust . """,,,
8542453,13691172,9,peetuma,,in,Rovaniemi,Rovaniemis,Kahevõistluse MK-võistlused algasid soomlastele nagu ilus unenägu - Rovaniemis peetud avaetapi võitis  Jari Mantila  noorukese  Samppa Lajuse  ees .,,location,LOC
2419502,3879862,14,esitlema,,in,olemus,olemuses,Samas on festival köitvaks atraktsiooniks linnaelanikele ja turistidele ning esitleb valgust kogu tema olemuses .,,,
8689416,13942733,15,treenima,,in,tippspordigümnaasium,Tippspordigümnaasiumis,"Norralane Thodesen oli varem Thordarsoni parem käsi Oslo Lynis , hiljem treenis noori Norra Tippspordigümnaasiumis ning töötas erinevate klubide väravavahtidega , põhiliselt Oslo Vålerengas .",,,ORG
5725790,9183380,5,põrutama,,ill,kummipiire,kummipiirdesse,"Põrutasin mitu korda vihaselt kummipiirdesse , aga muidu püsis masin üllatavalt hästi rajal isegi kõige teravnurksemates kurvides .",,,
15534702,24261128,7,tutvustama,,in,kaksikraamat,kaksikraamatus,"Ajakirjanik ja telesaatejuht Pavel Makarov tutvustab kaksikraamatus “ Persona ” lugejale Eesti ja Vene kultuuri- , teaduse- , spordi- ning poliitikategelasi .",,,
4329038,6964083,10,jõudma,,ill,Kislovodsk,Kislovodskisse,"Salumäe ütleb , et kui ta Källega 5. märtsil Kislovodskisse jõudis , harjutas seal vaid mõni sportlane .",,location,LOC
446839,699240,4,võtma,kaasa,el,rahandusamet,rahandusametist,Kaitsepolitsei võttis linnavalitsuse rahandusametist kaasa tehinguga seotud dokumente .,,location,
2269104,3632424,3,sadama,,in,Imola,Imolas,Eilsetel vabatreeningutel Imolas sadaski ja Schumi oli kiireim .,,,LOC
419549,653584,3,süttima,,in,selg,seljas,22.45 Kuurielaniku seljas sÜttisid riided .,,,
179247,297936,6,sündima,,in,Bakuu,Bakuus,Richard Sorge sündis 1895. aastal Bakuus Venemaal ( praegu Aserbaidzaan ) ja suri 7. novembril 1944. aastal Tokios .,,location,LOC
537492,847919,11,kaduma,,abl,kaupluselett,kaupluselettidelt,"Asi selles , et heeringas muutus ootamatult defitsiidiks ja kadus kaupluselettidelt , sardiini ja sardinellat aga oli saada küll .",,,
609571,966561,5,tulistama,,in,Carlo,Carlos,Tshehh tulistas otse õhust Carlos Roale püüdmatult puurinurka .,,,PER
11055793,17706839,9,pidama,,adit,Baltikum,Baltikumi,"Venemaa ründab Lätit , sest peab teda praegu Baltikumi kõige haavatavamaks alaks .",,location,LOC
7405482,11888215,3,ronima,,all,oks,oksale,Ronisin oksalt oksale ja jõudsin põlispärna latva .,,,
3290888,5290086,1,üürima,,in,algus,Alguses,"Alguses üürivad väikese poissmehekorteri ja käivad nädalavahetusel peret vaatamas , hiljem muretsevad juba päris oma elamispinna , kolivad naise-lapsed kah pealinna ning registreerivad ennast Savisaare juures tallinlaseks .",,,
61894,106374,10,kerkima,,all,päevakord,päevakorrale,"Kulus 14 aastat , enne kui kunagised sündmused taas päevakorrale kerkisid .",,,
9239653,14847704,5,viima,,adit,läänenurk,läänenurka,Rannajoone matkajate jalgrada viib läänenurka ilma igasuguste tõkete või piletirahata .,,,
13975025,22247225,3,hakkama,,ill,narkomaan,narkomaanidesse,Samamoodi on narkomaanidesse kui ohvritesse suhtuma hakanud suurem osa Euroopast .,,alive,
304696,477926,2,laiuma,,in,ülaosa,ülaosades,Poolkerade ülaosades laiuvad Põhja tasandikud ( sinised ) .,,,
10931035,17506951,11,käima,ringi,in,hinge,hinges,"Asi sai lõpuks lahendatud , kuid käin siiani ringi süütundega hinges , sest olen ju , kuigi tahtmatult , ajutiselt omandanud tööandja vara .",,,
4479935,7203489,6,sõitma,edasi,el,Poola,Poolast,"4. juunil sõidab Jaak Allik Poolast edasi Moskvasse , et osaleda rahvusvahelisel Tshehhovi-lavastuste festivalil Moskvas .",,location,LOC
